item_id,item_name,category,rating,review_text,quality_score,source,date
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,product,5,"I am using this tea for last 7 year.  Getting this product in bangalore is not easy. Sometime it will be avaialble. Happy to get this product through Amazon.Tea flavour is too good.  After having Society tea, we are not fine in having any other tea :)To get the proper flavour, boil it in water well then add milk.  Sometime i use this tea decoction for hair conditioning also. So pure.",0.71,amazon_india,2020-01-03
B07QSQCF9R,Mamaearth-Moisturizing-Baby-Bathing-Oatmeal,product,5,"The soap is really good and I really appreciate its quality. It leaves baby's skin soft, moisturized and doesn't dry it out at all. However, only after 2 days of use, the soap became a lump of cream and I literally have to keep it in a bowl and scoop out little at a time, like cream to use it. Mamaearth please do something about it without compromising on the quality.",0.71,amazon_india,2019-09-14
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,product,1,"Useless product of two accounts:1. There is no timer. There is a flat cycle of 6 minutes before the buzzer rings2. The moment you open the door while the device is working, you can see the UV lamps for a fraction of a second which is a health hazard.This is a classic product where the practicality and safety have been ignored to cash into the fear pshycosis of the customers.",0.7,amazon_india,2020-09-17
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,product,5,"Chocolate didn't melt in transit to Bhubaneswar( doesn't melt in transit to Bengaluru either).I love dark chocolate and can eat comfortably till Amul 90%, so wanted to try the ultimate 99% but found it a little too bitter for my taste so now I use it to make hot chocolate and it tastes much better than Hershey's. Just chop this chocolate into small pieces and stir it in your milk!",0.7,amazon_india,2020-01-01
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,product,5,I am juz happy to tey this out. It has strong mint flavour with sweet essence balanced for my usage in bathroom. Stays perfectly long for washroom and bathroom specially places which are more closed and secluded. Its essense could be felt after 12 hrs also. Trust me. I seldomly rate anyone. Its a good for my daily usages. A change from orignal 30 years old flavour :-) try it.,0.7,amazon_india,2018-02-06
B07Y4ZGYL9,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,"So this is one such facewash free from parabens and sulfate, hence made me order it. Talking about the natural ingredients like turmeric and liquorice extract attracted it more. The consistency of this facewash is bit thick like a scrub making it unusual for others but I loved it as it makes your skin clean and radiant. Best for people who wants to get rid of tanning, discoloration and pigmentation.",0.7,amazon_india,2018-10-15
B07Y4ZGYL9,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,I bought this because I was super impressed with the ingredients list. This one says it's a skin-lighting face wash which I felt so disappointed about at first but then I realised it makes your skin lighter by removing tan from your face. I am really very impressed with the effects. It leaves my skin squeaky clean and makes it brighter. I really love the fragrance of this face wash.,0.7,amazon_india,2018-08-06
B07FPSB76P,Mamaearth-Illuminate-Vitamin-Radiant-Turmeric,product,5,Just go for it. Before I started using it I had spots on my face from breakouts and uneven skintone it's been around 15 days since I started using it and I have noticed spots are lighter than before and I can see my skintone getting even than before. Its easily observe in the skin within a minute.The only downside is it's smell but it's not pungent or discomforting one.,0.7,amazon_india,2020-02-07
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,"So this is one such facewash free from parabens and sulfate, hence made me order it. Talking about the natural ingredients like turmeric and liquorice extract attracted it more. The consistency of this facewash is bit thick like a scrub making it unusual for others but I loved it as it makes your skin clean and radiant. Best for people who wants to get rid of tanning, discoloration and pigmentation.",0.7,amazon_india,2018-10-15
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,I bought this because I was super impressed with the ingredients list. This one says it's a skin-lighting face wash which I felt so disappointed about at first but then I realised it makes your skin lighter by removing tan from your face. I am really very impressed with the effects. It leaves my skin squeaky clean and makes it brighter. I really love the fragrance of this face wash.,0.7,amazon_india,2018-08-06
B07FPV716J,Mamaearth-Percent-Natural-Berry-Toothpaste,product,5,Well how much a 12 month old with 4 almost 5 teeth brushes. But this product is good to start eating or tasting rather by baby. that way it is natural and taste good. i applied bit on her teeth thn forgot where i kept it.Buy for your own satisfaction if baby is really small and if understands how to brush and spit or eat than go for it.,0.69,amazon_india,2018-11-15
B01LNA2MQK,Dettol-Liquid-Refill-Original-1500,product,1,"Its dilutated. I ignored the comments that said the product is fake, but after I received the product I noticed colour of the soap is lighter than the soap that I bought from the local store and the soap is watery ke less viscous. Being a student I thought this will be value for money kinda deak but this is a fake product and the seller is looting customers",0.69,amazon_india,2018-11-23
B011HZ9NQS,Cinthol-Original-Soap-100g-Pack,product,5,"This is a good old product of Godrej. It has 79% TFM. It is a very nominal soap that neither dry out your skin nor makes it quite oily. It suits all skin type and it is dermatologic ally recommended for allergies, rashes and other skin problems. For one bath per day it comes almost for 25 days. Has a pleasant fragrance and recommended for all above 3 years.",0.69,amazon_india,2019-06-27
B07VB4H78J,Cinthol-Original-Soap-100g-Pack,product,5,"This is a good old product of Godrej. It has 79% TFM. It is a very nominal soap that neither dry out your skin nor makes it quite oily. It suits all skin type and it is dermatologic ally recommended for allergies, rashes and other skin problems. For one bath per day it comes almost for 25 days. Has a pleasant fragrance and recommended for all above 3 years.",0.69,amazon_india,2019-06-27
B00MIFIYVM,Fastrack-Casual-Analog-Grey-Watch-NK3121SL02,product,5,"This is genuinely the most standard watch for a college graduate, be it a date with someone or an interview, it suits in all such scenarios. I bought it from Amazon but returned it later just because I was getting a better deal for the same watch. I still have it, even after 10 months it doesn't fail to impress me :)A must buy for a guy's watch collection!",0.69,amazon_india,2018-06-05
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,product,1,"Its dilutated. I ignored the comments that said the product is fake, but after I received the product I noticed colour of the soap is lighter than the soap that I bought from the local store and the soap is watery ke less viscous. Being a student I thought this will be value for money kinda deak but this is a fake product and the seller is looting customers",0.69,amazon_india,2018-11-23
B07BGT4J55,Mamaearth-Percent-Natural-Berry-Toothpaste,product,5,Well how much a 12 month old with 4 almost 5 teeth brushes. But this product is good to start eating or tasting rather by baby. that way it is natural and taste good. i applied bit on her teeth thn forgot where i kept it.Buy for your own satisfaction if baby is really small and if understands how to brush and spit or eat than go for it.,0.69,amazon_india,2018-11-15
B018E0GEAM,Amul-Fresh-Cream-250ml,product,5,"The cream is of good quality. See the fat percentage to choose cream for the type of cooking you need it for. This is good for everyday use. A tip to ensure it lasts mire than 2 days is to keep it right in front of the fridge cooling vent, this helps it last for a week or so. Freezing doesn't help, it changes the taste and texture.",0.68,amazon_india,2019-01-13
B00RV35ABS,Streax-Professional-Hold-Funkey-Colour,product,5,"I've been trying to get purple hair since so long! Wanted to get rid of green hair without bleach washing and directly applied the purple dye over the green hair. I was really surprised when the colour turned out the way I wanted!Really great quality and quantity for 450 rs. Very happy with the purchase! The smell is a bit strong, but pleasant. More red undertones than blue.",0.68,amazon_india,2020-09-23
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,product,5,"I love it! Light texture, light scent, excellent results. Keeps you looking youthful, of course won't do miracles, but will slow aging process and I feel it removed expression lines that were starting to show. I've been using it for quite a while, almost a year, and it's the best product I've tried of its kind. I can use makeup straight on top of it and it's fine.",0.68,amazon_india,2019-04-26
B07MVMRP7C,Mysore-Sandal-Gold-Soap-Pack,product,5,"One of the best indian soap .. worth a try atleast once you will probably get hooked . The fragrance is amazing just leaving the soap in the bathroom is  enough , you will not need any seperate orderizer . I have good soaping property cleans really well and have natural sandalwood essence . And 100% made in india .. much better then all Marketing gimic of multinational",0.68,amazon_india,2020-06-01
B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,product,1,"Seems duplicate product as the fragrance has faded after 5 days of use. Amazon authorities please do a check with supplier of this product,I think now I cannot return the item as I hv opened the packet,but how a buyer can be sure about the product without using the item??I think this can be a fit case to be filed with consumer forum.Buyers DO NOT BUY THIS PRODUCT.SUNIL",0.68,amazon_india,2020-06-08
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,product,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",1.0,amazon_india,2019-01-22
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,product,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",1.0,amazon_india,2019-01-22
B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,product,4,"My mom's favorite brand is Godrej, and my wife choose this model, that's why I buy this one. Recently received the product from amazon. Delivery was good and the Delivery Boy never ask for any money really very good and professional. Before buy this I verify the price with local and also Godrej shop's the price of this product is 21600 rupee but in amazon I get this in 16k. So my suggestion never buy the product from local shops if you do that then you also pay the extra money for toli vara and delivery charges might be they can give you some extra ice tray but still amazon is best. Here some pros and cons I providePros : Beautyfull Colorfull look, direct cool,  large vegetables rack. Absolute zero noise.Cons: backside is open can not remove the water store for clean the water,Only one ice tray so Ice lover feel sad.I had recently get this one so for now this was my review I will again post another review after use of a month. Till then stay tune to searching and reading reviews.",1.0,amazon_india,2020-08-06
B075B7WDJY,Himalaya-Baby-Shampoo-400-ml,product,5,I used this for  my own hair  and its actually good for the times when u r having trouble with ur hair and nothingsuits ur hair is falling off soits better to use something as mild as the baby shampoo! This gives shine and makes ur hair soft but dont rely on this shampoo for removing oil from ur hair this is way mild for  that !,0.67,amazon_india,2018-04-17
B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,product,5,"After using 7 days reviewing ...Pros :1. Godrej ....superb  ultimately made in india product. Indian brand.2. Low power consumption, 5 Star rated energy saving. Reduce electicity bill.Cons :1. Orderd refrigerator with base drawer, for that ₹ 1000/- spend more. Quality of base drawer plastic is very much poor .2. Ice tray is also very small , and quality of plastic not good .Overall value for money ...",0.67,amazon_india,2020-09-12
B008YD57OO,Himalaya-4004G-Baby-Powder-400g,product,5,Product:All the Himalaya baby products are good and at par with Johnson products with almost half the price. This baby powder is no exception. Although we are so used to that calming J&J baby smell that this smell doesn't seem like good enough. But overall the product does the job.Packaging:It need a little improvement because my package was crushed but the product was safe.Delivery:As always before. time.,0.67,amazon_india,2018-11-05
B008YD5500,Himalaya-Baby-Shampoo-400-ml,product,5,I used this for  my own hair  and its actually good for the times when u r having trouble with ur hair and nothingsuits ur hair is falling off soits better to use something as mild as the baby shampoo! This gives shine and makes ur hair soft but dont rely on this shampoo for removing oil from ur hair this is way mild for  that !,0.67,amazon_india,2018-04-17
B00NLAUEDO,Fastrack-Analog-Womens-6150SM04-NK6150SM04,product,5,Amazing watch. People who have thin wrist like me can definitely go for it without a second thought. Dial is in medium size. So it is very good for thin wrist as a big dial could cover the complete upper portion of your wrist. Baby pink colour is mild just as shown in the picture. Amazing watch for affordable price. Good for daily use. Worth the money.,0.67,amazon_india,2019-02-13
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,product,5,It's literally heavenly feeling to taste this chocolate. The chocolate is bitter to the core. It has no added suger. Sugery chocolate/fake chocolate lovers won't like it. It's for those people who has developed taste for cocoa/cacao over the period of time. It's made for chocolate connoisseur. Price is very less when compare to other brands in market. Plus Amul is well-known brand itself. Packaging was nice.,0.67,amazon_india,2020-01-30
B078X5298B,Godrej-No-1-Bathing-Soap-Lime,product,5,"first reason to buy is MADE IN INDIA. Second reason is that its no less than any similar foreign products available in market. Except this one is much cheaper, so save few bucks. Very refreshing fragnance which can be felt as soon as u enter bathroom. Does its job well, is soft on skin. What more do u want. Go for it ( made in india)  ;)",0.67,amazon_india,2019-03-28
B07Q2B5Z9D,Mamaearth-Blemishes-Pigmentation-Blemish-Mulberry,product,2,"Hello everyone, Please buy this product only if you are looking for ""Moisturizer"" .This works as a great moisturizer and it does the job what it claims for but not 100%.Iam writing this review after 1 month of usage and realised that this is a product where 30ml  isn't available in original website of ""Mamaearth , I  figured out only after purchasing 50 ml from original website of Mamaearth.Ingredients: If you compare the ingredients of 30ml and 50ml : 30ml contains all the chemicals and 50ml consists of all the essential oils which is great.Scent: 30ml bottle has great smell coz all the chemicals are added.50ml bottle has the smell of essential oils which most of them might not like it( Hardly any chemical is added)This I figured out after using the 30ml which I purchased from Amazon and I used it exactly for 1 month and bottle got over, then I was looking to buy another one and I went to Mamaearth original site and figured out this .I would recommend you to compare the ingredients before you buy this from Amazon",1.0,amazon_india,2020-03-19
B07Q2B5Z9D,Mamaearth-Blemishes-Pigmentation-Blemish-Mulberry,product,5,"Mamaearth products are made of 100%  natural ingredients which contain mulberry extract and vitamin C.MulBerry extract is used to treat hyperpigmentation and vitamin C heals in sun damage and repairs damaged skin cells.It suits all skin types .It is free from mineral oil and paraben.It reduces dark spots,blemishes and controls melanin.It has  a pump dispenser which is great for travelling. Can be used as a moisturiser.",0.66,amazon_india,2019-10-01
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,product,5,"Easy to operate.But installation is a head breaking thing. After repeated calls to Godrej customer care, finally they came after 20 days and charged 750 rupees for installation. Good for small stuff. Light weight hence it needs to be mounted in cupboard or wall otherwise it is light enough to be carried and run ;-) Best thing is that I got it in a deal 4200.",0.66,amazon_india,2016-02-22
B003OPTXW4,Himalaya-4003F-Baby-Lotion-400ml,product,1,Purchased Himalaya baby lotion for my one year old baby... After applying this lotion her face became red and we could clearly sense that it was an allergy caused by using this baby lotion... Himalaya / Amazon should take note of this urgently and should check for batch no 59700545 dated Jul 2017... Take prompt action else may have to lodge legal complaint against the same.,0.66,amazon_india,2017-09-11
B01IEO84OM,Himalaya-4003F-Baby-Lotion-400ml,product,1,Purchased Himalaya baby lotion for my one year old baby... After applying this lotion her face became red and we could clearly sense that it was an allergy caused by using this baby lotion... Himalaya / Amazon should take note of this urgently and should check for batch no 59700545 dated Jul 2017... Take prompt action else may have to lodge legal complaint against the same.,0.66,amazon_india,2017-09-11
B00PVUAJDW,Godrej-Security-Solutions-SEEC9060-Electronic,product,5,"Easy to operate.But installation is a head breaking thing. After repeated calls to Godrej customer care, finally they came after 20 days and charged 750 rupees for installation. Good for small stuff. Light weight hence it needs to be mounted in cupboard or wall otherwise it is light enough to be carried and run ;-) Best thing is that I got it in a deal 4200.",0.66,amazon_india,2016-02-22
B01IEO84OM,Himalaya-4003F-Baby-Lotion-400ml,product,4,"I've ordered it 3 times and likely to order again. Unlike the 400ml Himalaya gentle baby shampoo or gentle baby bath which has no seals, this lotion comes in clear laminated sealed pack and I've received it in good condition and packing all the 3 times I ordered. Although it's tad light it's okay for baby skin. I love it's fragrance, leaves my baby smelling nice and I use it myself too but it's too light for my dry skin,but of course it's meant mainly for babies.One winning feature about this particular 400ml pack is it's pump feature,makes it lot easier to literally use it singlehandedly which comes in real handy if you've to hold a squirming wriggling baby with your other hand!Update : I've ordered my 9th bottle! Initially seller give one bottle but nowadays the minimum quantity is 2 bottles. But it's okay,your baby is going to use it every day and they come with very good shelf life so you finish them long before it's expiry date.",1.0,amazon_india,2019-02-28
B003OPTXW4,Himalaya-4003F-Baby-Lotion-400ml,product,4,"I've ordered it 3 times and likely to order again. Unlike the 400ml Himalaya gentle baby shampoo or gentle baby bath which has no seals, this lotion comes in clear laminated sealed pack and I've received it in good condition and packing all the 3 times I ordered. Although it's tad light it's okay for baby skin. I love it's fragrance, leaves my baby smelling nice and I use it myself too but it's too light for my dry skin,but of course it's meant mainly for babies.One winning feature about this particular 400ml pack is it's pump feature,makes it lot easier to literally use it singlehandedly which comes in real handy if you've to hold a squirming wriggling baby with your other hand!Update : I've ordered my 9th bottle! Initially seller give one bottle but nowadays the minimum quantity is 2 bottles. But it's okay,your baby is going to use it every day and they come with very good shelf life so you finish them long before it's expiry date.",1.0,amazon_india,2019-02-28
B00JHN0OMU,Streax-Hair-Serum-Gloss-100ml,product,5,"No doubt, product is awesome and available at very reasonable price in comparison to other serums and even better than those.But Amazon or Streax, can you tell me how to extract it without it's upper cap??Obviously, It may be a fault either by Manufacturing Company or Amazon while packaging.But overall, I am not finding a solution that how to popup serum out of the bottle?",0.65,amazon_india,2018-09-30
B074M3Z6Q5,Himalaya-Moisturizing-Aloe-Vera-200ml,product,4,"First impression : lathers very poorly. It's like applying lotion and washing it off. But well lack of foam doesn't necessarily mean it's not cleaning my skin.Second impression after washing : mmm skin does feel better,will try using it againFinal impression after using it some more : Very good 👍. It really does moisturize your skin. Perfect for dry skin, specially in harsh winter.I've very dry and sensitive skin so i need a very good moisturising  skin care routine specially in winter months. My sensitive skin does not agree with random products bought off the shelf. I tried this in 100ml tube as it's herbal and I liked as it really does moisturize my dry skin so I bought this 200ml pack from Amazon.I removed a star though as it's outlet is so big ,a very generous amount plops out in single pump and you end up finishing it up way faster as compared to other face wash( the 100ml tube had a very generous outlet too).",1.0,amazon_india,2019-10-22
B00H5NMNXC,Himalaya-Moisturizing-Aloe-Vera-200ml,product,4,"First impression : lathers very poorly. It's like applying lotion and washing it off. But well lack of foam doesn't necessarily mean it's not cleaning my skin.Second impression after washing : mmm skin does feel better,will try using it againFinal impression after using it some more : Very good 👍. It really does moisturize your skin. Perfect for dry skin, specially in harsh winter.I've very dry and sensitive skin so i need a very good moisturising  skin care routine specially in winter months. My sensitive skin does not agree with random products bought off the shelf. I tried this in 100ml tube as it's herbal and I liked as it really does moisturize my dry skin so I bought this 200ml pack from Amazon.I removed a star though as it's outlet is so big ,a very generous amount plops out in single pump and you end up finishing it up way faster as compared to other face wash( the 100ml tube had a very generous outlet too).",1.0,amazon_india,2019-10-22
B01IEO84OM,Himalaya-4003F-Baby-Lotion-400ml,product,4,Very Nice Product . It is very light weighted and quickly gets absorbed so that you don't feel  creamy when you get out using this. It gives a smooth feeling to our skin and will not irritated your skin at all. This product is a lotion and not a moisturizer so it is not a replaced for that this is baby lotion too. It works very well for your skin.As this is not an oily lotion which will not make you sweat even in hot summer It  smells  good and leaves skin smooth afterwards.  Even though this is a baby lotion people with very sensitive skin can also use this one as it is good for damaged skin too. After using for many months i can say it rebuilds your skin.Himalaya is now not using Paraben for Baby lotion so the lotion is safe than before. This lotion is not greesy at all. Please go for Original product as duplicates are out there.,1.0,amazon_india,2018-05-08
B003OPTXW4,Himalaya-4003F-Baby-Lotion-400ml,product,4,Very Nice Product . It is very light weighted and quickly gets absorbed so that you don't feel  creamy when you get out using this. It gives a smooth feeling to our skin and will not irritated your skin at all. This product is a lotion and not a moisturizer so it is not a replaced for that this is baby lotion too. It works very well for your skin.As this is not an oily lotion which will not make you sweat even in hot summer It  smells  good and leaves skin smooth afterwards.  Even though this is a baby lotion people with very sensitive skin can also use this one as it is good for damaged skin too. After using for many months i can say it rebuilds your skin.Himalaya is now not using Paraben for Baby lotion so the lotion is safe than before. This lotion is not greesy at all. Please go for Original product as duplicates are out there.,1.0,amazon_india,2018-05-08
B00GLDPBJK,Tata-Tea-Gold-500g,product,4,"Reviewing CTC tea can be tricky: everyone has their own preferences. Flavour profiles that one has become accustomed to often determines how one reacts to a new tea.For the purpose of making milk tea,  this particular brand is quite good: a strong combination of good colour, definitely pleasing fragrance and taste that's firm but not too overpowering.This is a good option for someone used to tee leaves made by the likes of Wagh Bakri. This has slightly more liquor to it than the Wagh Bakhri and the fragrance spectrum is a bit wider.If you're the type who likes your Tata Agni and similar robust and bolder tea leaves then this may not be what you're looking for.It's price point is on the higher side and may be a factor for many. That said,  if you enjoy that one good cup a day,  it's a worthy buy-in.My recommendation: certainly worth a try especially if you like a good,  developed flavour in your cuppa.",1.0,amazon_india,2019-06-23
B07RLLV5BW,Tata-Tea-Gold-500g,product,4,"Reviewing CTC tea can be tricky: everyone has their own preferences. Flavour profiles that one has become accustomed to often determines how one reacts to a new tea.For the purpose of making milk tea,  this particular brand is quite good: a strong combination of good colour, definitely pleasing fragrance and taste that's firm but not too overpowering.This is a good option for someone used to tee leaves made by the likes of Wagh Bakri. This has slightly more liquor to it than the Wagh Bakhri and the fragrance spectrum is a bit wider.If you're the type who likes your Tata Agni and similar robust and bolder tea leaves then this may not be what you're looking for.It's price point is on the higher side and may be a factor for many. That said,  if you enjoy that one good cup a day,  it's a worthy buy-in.My recommendation: certainly worth a try especially if you like a good,  developed flavour in your cuppa.",1.0,amazon_india,2019-06-23
B089W938BR,Mamaearth-Face-Wash-100-ml,product,5,"I have sensitive and acne prone skin. More than active acne i have scars on my face. This face wash shows visible results after 1 usage only. It is very gentle on skin, has a pleasant and mild fragrance. Does not rip off the natural oil from your face, leaves your face deeply cleansed and smooth after wash. It is complete value for money",0.64,amazon_india,2019-05-27
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,product,5,Excellent quality milk. Thick and tasty. Works very well for making curd at home. Ensure you boil and then cool it down to warm temperature before putting it down to make curd. Otherwise can be consumed without boiling. Thanks to Amul for making it available across India. Only drawback is the additional cost we have to pay compared to Nandini and other common brands.,0.64,amazon_india,2019-05-30
B015XSO0L8,Mysore-Sandal-Millennium-Soap-150g,product,5,i always buy this soap cause it smells like strong sandal wood. when i was first introduced to the soap it was a guy coming out of the shower and i stopped him asking which parfum he uses and he pointed me to the soap. at first i couldnt believe it but now after so many years using it there is no doubt anymore.,0.64,amazon_india,2018-09-25
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,product,1,"Utterly disappointed to get a defected product from the manufacturer (the Seller was the Company itself). Packing was good however the peel over the dial was not in its place and there was a spot just above the 10. That was unexpected in a Brand now product. Hence, I requested for a replacement. There was no such policy so I had to return it.",0.64,amazon_india,2019-11-17
B082FL9GB6,Mamaearth-Face-Wash-100-ml,product,5,"I have sensitive and acne prone skin. More than active acne i have scars on my face. This face wash shows visible results after 1 usage only. It is very gentle on skin, has a pleasant and mild fragrance. Does not rip off the natural oil from your face, leaves your face deeply cleansed and smooth after wash. It is complete value for money",0.64,amazon_india,2019-05-27
B07W7CTLD1,Mamaearth-Onion-Growth-Control-Redensyl,product,5,I have been trying different onion oil for my hair as my hair is not very healthy. This product has literally changed the texture of my scalp and I am really happy with the results. It comes in a nice colorful packaging too. Definitely recommend this one to everyone looking out for onion oil.  For more reviews you can follow me on Instagram @insi_lovemyself.,0.64,amazon_india,2019-08-18
B07Q2B5Z9D,Mamaearth-Blemishes-Pigmentation-Blemish-Mulberry,product,5,My most fav go to cream for blemishes. Nothing was helping me.much to get rid of my blemishes and I started using it ...I felt the difference very quickly but after sometime I thought it stopped working so I stopped using but I realized it was working only when I stopped using it. It made a huge difference . M not stopping it now.,0.64,amazon_india,2019-10-30
B01MQNBOLA,Cinthol-Cool-Soap-100g-Free,product,2,"After blindly using this soap for *years* it suddenly struck me that there is zero cooling effect in this soap now and by now I mean 2-3 years.I started using cinthol cool 6-7 years ago as a kid when I used to think how awesome is this soap (with that tingling cooling after sensation) I felt that this soap is way underrated because of that and the signature smell of it. But now I have realised that the cooling part is ZERO. And the fragrance is bland and doesn't last long.Either this soap is fake because I've been continuously ordering this soap online in saver pack of 4/5 soaps from Amazon (but the seller being a trusty one at that 🤔) or Godrej has changed the chemical composition of this soap.Either Godrej should bring a ""stronger"" version of cinthol cool soap or I should look for better alternatives because this soap isn't what it used to be once.",1.0,amazon_india,2020-06-19
B00RV35ABS,Streax-Professional-Hold-Funkey-Colour,product,5,"Absolutely perfect product, delivers exactly as described. No flaws. Very pleasant smell and works like a wonder. Just follow instructions exactly. And do lighten hair with bleach.Advice- do wear gloves as volume will stain skin.Small criticism- bottle had little less product to colour all my hair as I have quite thick and long hair. But can easily get two bottles and it’s perfect",0.63,amazon_india,2020-07-16
B00JHN0OMU,Streax-Hair-Serum-Gloss-100ml,product,5,"Worth its price. Make hair soft and silky and last more than 2 days.The way I discovered this was I had applied this after bath to get ready for a function, it gives a finishing shine to my hairs. Next day as well I don’t need to put extra serum.Amazon delivered this product without any leakage/spills whatsoever... thank you Amazon ans the seller.",0.63,amazon_india,2019-03-25
B07Y4ZGYL9,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,"Mamaearth ubTAN Natural Face Wash is one the best product of Mama Earthand it  Suits to every  skin types, it  helps in removing  all signs of tan. Liquorice helps repair the sun damage caused by exposure to the harsh rays of the sun. Turmeric light the skin tone and  improves the skin complection.It's one of the best face wash. Smells also very nice.",0.63,amazon_india,2018-08-28
B00QGEN6C8,Himalaya-Gift-Pack,product,5,"It's a very nice product and I am satisfied with this, as per the expectations,the packaging was also good n value for money. The basket is a cute one and I got it at a affordable price. In this product we r almost getting everything n it can be gifted,overall it is very good one & I am happy with that.loved it! 😘",0.63,amazon_india,2019-04-25
B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,product,5,Purchased 2 packs of 750ml each but surprised to see 1 full pack of 750ml filled into my pump dispenser of 650 ml capacity. To be noted my dispenser is an empty bottle of pantene shampoo having standard capacity. Sure about less volume of hand waah. One pack is still intact with its seal. You may check it any time within a month.,0.63,amazon_india,2020-06-16
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,"Mamaearth ubTAN Natural Face Wash is one the best product of Mama Earthand it  Suits to every  skin types, it  helps in removing  all signs of tan. Liquorice helps repair the sun damage caused by exposure to the harsh rays of the sun. Turmeric light the skin tone and  improves the skin complection.It's one of the best face wash. Smells also very nice.",0.63,amazon_india,2018-08-28
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,product,5,Pretty cool and innovative stuff from Dettol. The minty flavor and then it gives tingling effects on the body.It's usually expensive than the lemon one but I suggest buy it when Amazon gives Especially Cloudtail India offers discount.  They are just amazing. You name it. They have it.Back to the product. That cool sensation with antiseptic is a must try and must buy.,0.63,amazon_india,2020-09-05
B07BRTLC6R,Fastrack-Analog-Silver-Dial-Watch-NK9332PP06,product,5,This Fastrack Analog Watch I have purchased for my husband. He is very happy with the product for it's trendy and smart look. This product is really a great value for money . It is light weighted and water resistant. It's color can go with any attire and can be wear with both formals and informals. Strap is very comfortable and durable.,0.62,amazon_india,2020-07-01
B00WMNXP82,Society-Tea-Masala-Jar-250g,product,5,Very good one. Tastes awesome. But the product has come in a plastic water bottle which is free. The plastic is very cheap and the smell of plastic is there in the tea also. Had to empty the contents to a better container. Earlier the container the tea came was very good. This time they have changed it to a water bottle.,0.62,amazon_india,2017-09-12
B00N8QUNQY,Society-Tea-Masala-Jar-250g,product,5,Very good one. Tastes awesome. But the product has come in a plastic water bottle which is free. The plastic is very cheap and the smell of plastic is there in the tea also. Had to empty the contents to a better container. Earlier the container the tea came was very good. This time they have changed it to a water bottle.,0.62,amazon_india,2017-09-12
